year,inflation,exchange_rate,gdp_growth,unemployment,broad_money,exports,imports,oil_rents,remittances,date
2013.0833333333333,7.6807489383432115,101.87326523741007,4.460038635494688,6.00289293152392,11798.988750752636,31.54692049223585,48.40088010551979,1.0964698966521897,14.770973606005331,2013-02-01
2013.1666666666667,7.688305454520618,102.020045199368,4.4982836623242894,6.0056530214247985,11908.438326046122,31.543914086953986,48.43138657512701,1.0919730489184725,14.935960081636063,2013-03-01
2013.25,7.713404605817752,102.08360736465004,4.516634692061169,6.008162325924594,12018.402001203913,31.498308644742327,48.4880380392942,1.0860829402972492,15.121929732948963,2013-04-01
2013.3333333333333,7.746781449520196,102.0772192120337,4.516991336278029,6.0103029012452875,12128.933051550355,31.417432026188816,48.56735312849414,1.0783730542868872,15.325852866002128,2013-05-01
2013.4166666666667,7.779171042913622,102.01414822029572,4.501253206547379,6.011956803608857,12240.084752409795,31.30861209188102,48.665850473199825,1.0684168743857336,15.544699786853847,2013-06-01
2013.5,7.801308443283427,101.9076618682135,4.471319914441877,6.013006089237269,12351.910379105682,31.179176702407428,48.78004870388345,1.0557878840922197,15.775440801560595,2013-07-01
2013.5833333333333,7.803928707915301,101.77102763456392,4.42909107153407,6.013332814352499,12464.463206962362,31.036453718355673,48.90646645101797,1.040059566904699,16.01504621618063,2013-08-01
2013.6666666666667,7.777766894094715,101.61751299812353,4.376466289396372,6.012819035176521,12577.796511304194,30.88777100031323,49.041622345076476,1.020805406321492,16.260486336772292,2013-09-01
2013.75,7.71355805910739,101.4603854376702,4.315345179601646,6.011346807931309,12691.96356745461,30.74045640886881,49.182035016530975,0.9975988858410803,16.50873146939193,2013-10-01
2013.8333333333333,7.602037260238889,101.31291243198056,4.24762735372233,6.008798188838838,12807.017650737962,30.601837804609918,49.324223095854514,0.9700134889617944,16.756751920097866,2013-11-01
